timestamp,etichetta_variante,modello,posizione_id,numero_pedine,mossa_ottimale,valore_teorico,mossa_scelta_llm,e_ottimale,tentativi_falliti
2026-08-20T11:51:34,elo_1800,mimo-v2.5,57,27,f2,-1,f2,True,0
2026-08-20T11:51:40,elo_1800,mimo-v2.5,43,27,f3,1,f1,False,0
2026-08-20T11:51:51,elo_1800,mimo-v2.5,58,33,e1,0,e1,True,0
2026-08-20T11:51:59,elo_1800,mimo-v2.5,46,28,a6,1,a6,True,0
2026-08-20T11:52:21,elo_1800,mimo-v2.5,60,33,a5,1,a5,True,0
2026-08-20T11:52:49,elo_1800,mimo-v2.5,59,28,b3,1,a5,False,0
2026-08-20T11:53:10,elo_1800,mimo-v2.5,64,34,f5,-1,f5,True,0
2026-08-20T11:53:32,elo_1800,mimo-v2.5,41,33,f3,1,d6,False,0
2026-08-20T11:53:39,elo_1800,mimo-v2.5,55,25,b2,1,f1,False,0
2026-08-20T11:53:44,elo_1800,mimo-v2.5,51,26,f2,1,f2,True,0
2026-08-20T11:54:14,elo_1800,mimo-v2.5,66,25,f5,0,a1,False,0
2026-08-20T11:54:21,elo_1800,mimo-v2.5,26,24,a6,1,a6,True,1
2026-08-20T11:54:26,elo_1800,mimo-v2.5,70,34,e1,-1,e1,True,0
2026-08-20T11:54:34,elo_1800,mimo-v2.5,22,30,f6,1,f6,True,1
2026-08-20T11:54:36,elo_1800,mimo-v2.5,71,34,f5,-1,f5,True,0
2026-08-20T11:54:55,elo_1800,mimo-v2.5,63,30,c1,1,e4,False,0
2026-08-20T11:54:57,elo_1800,mimo-v2.5,68,29,f4,0,f4,True,0
2026-08-20T11:55:04,elo_1800,mimo-v2.5,74,33,f2,1,f2,True,0
2026-08-20T11:55:13,elo_1800,mimo-v2.5,72,34,a1,1,a1,True,0
2026-08-20T11:55:15,elo_1800,mimo-v2.5,67,31,b4,1,a3,False,0
2026-08-20T11:55:22,elo_1800,mimo-v2.5,61,33,a4,0,a4,True,0
2026-08-20T11:55:30,elo_1800,mimo-v2.5,77,32,b5,-1,b5,True,0
2026-08-20T11:55:57,elo_1800,mimo-v2.5,56,30,f5,1,c1,False,0
2026-08-20T11:56:05,elo_1800,mimo-v2.5,62,29,f1,0,f1,True,0
2026-08-20T11:56:19,elo_1800,mimo-v2.5,78,30,a1,0,a1,True,0
2026-08-20T11:56:30,elo_1800,mimo-v2.5,83,34,c1,1,c1,True,0
2026-08-20T11:56:45,elo_1800,mimo-v2.5,81,28,e6,1,c1,False,0
2026-08-20T11:57:03,elo_1800,mimo-v2.5,84,28,b1,-1,b1,True,0
2026-08-20T11:57:03,elo_1800,mimo-v2.5,65,29,f1,1,f1,True,0
2026-08-20T11:57:11,elo_1800,mimo-v2.5,87,32,e1,-1,e1,True,0
2026-08-20T11:57:13,elo_1800,mimo-v2.5,75,26,f1,1,f6,False,0
2026-08-20T11:57:28,elo_1800,mimo-v2.5,89,28,a1,-1,a1,True,0
2026-08-20T11:58:33,elo_1800,mimo-v2.5,82,28,f1,1,f1,True,0
2026-08-20T11:58:38,elo_1800,mimo-v2.5,91,30,f4,1,f4,True,0
2026-08-20T11:58:58,elo_1800,mimo-v2.5,73,25,a3,0,b3,False,0
2026-08-20T11:59:28,elo_1800,mimo-v2.5,88,25,f1,0,f1,True,0
2026-08-20T11:59:35,elo_1800,mimo-v2.5,86,24,a1,1,a1,True,0
2026-08-20T11:59:46,elo_1800,mimo-v2.5,76,28,f1,1,f1,True,0
2026-08-20T11:59:46,elo_1800,mimo-v2.5,80,33,a3,1,a3,True,0
2026-08-20T11:59:54,elo_1800,mimo-v2.5,90,34,d2,0,e6,False,0
2026-08-20T12:00:07,elo_1800,mimo-v2.5,98,32,a6,-1,a6,True,0
2026-08-20T12:00:11,elo_1800,mimo-v2.5,92,24,f4,1,f1,False,0
2026-08-20T12:00:13,elo_1800,mimo-v2.5,99,33,f5,-1,f5,True,0
2026-08-20T12:00:48,elo_1800,mimo-v2.5,97,25,f1,1,f1,True,0
2026-08-20T12:01:14,elo_1800,mimo-v2.5,95,31,f3,1,f5,False,0
2026-08-20T12:01:24,elo_1800,mimo-v2.5,93,26,a4,1,e2,False,0
2026-08-20T12:01:40,elo_1800,mimo-v2.5,96,32,f1,1,f6,False,0
2026-08-20T12:01:41,elo_1800,mimo-v2.5,100,28,a6,0,a6,True,0
2026-08-20T12:01:57,elo_1800,mimo-v2.5,69,32,f1,1,a5,False,1
2026-08-20T12:03:33,elo_1800,mimo-v2.5,85,30,f3,1,e1,False,1
2026-08-20T12:13:28,elo_2800,mimo-v2.5,6,34,a6,1,a6,True,0
2026-08-20T12:13:31,elo_2800,mimo-v2.5,5,34,f5,-1,f5,True,0
2026-08-20T12:13:32,elo_2800,mimo-v2.5,7,32,a1,1,a1,True,0
2026-08-20T12:13:34,elo_2800,mimo-v2.5,2,33,b4,-1,b4,True,0
2026-08-20T12:13:35,elo_2800,mimo-v2.5,12,30,b1,-1,b1,True,0
2026-08-20T12:13:42,elo_2800,mimo-v2.5,13,28,e1,-1,e1,True,0
2026-08-20T12:13:43,elo_2800,mimo-v2.5,14,34,e6,-1,e6,True,0
2026-08-20T12:13:56,elo_2800,mimo-v2.5,10,32,b5,-1,b5,True,0
2026-08-20T12:14:25,elo_2800,mimo-v2.5,15,34,f6,0,f6,True,0
2026-08-20T12:14:38,elo_2800,mimo-v2.5,19,24,c6,-1,c6,True,0
2026-08-20T12:14:43,elo_2800,mimo-v2.5,9,34,e1,1,c6,False,0
2026-08-20T12:14:45,elo_2800,mimo-v2.5,20,32,b5,-1,b5,True,0
2026-08-20T12:15:01,elo_2800,mimo-v2.5,3,28,c6,1,a1,False,0
2026-08-20T12:15:06,elo_2800,mimo-v2.5,16,29,a6,1,a1,False,0
2026-08-20T12:15:16,elo_2800,mimo-v2.5,18,30,f6,1,f1,False,0
2026-08-20T12:15:16,elo_2800,mimo-v2.5,23,30,c1,-1,c1,True,0
2026-08-20T12:15:19,elo_2800,mimo-v2.5,24,34,a5,-1,a5,True,0
2026-08-20T12:16:20,elo_2800,mimo-v2.5,22,25,d6,0,a1,False,0
2026-08-20T12:16:29,elo_2800,mimo-v2.5,28,31,b1,-1,b1,True,0
2026-08-20T12:16:32,elo_2800,mimo-v2.5,26,28,a6,1,a6,True,0
2026-08-20T12:17:19,elo_2800,mimo-v2.5,4,33,a6,0,a6,True,0
2026-08-20T12:17:40,elo_2800,mimo-v2.5,27,26,b1,1,d6,False,0
2026-08-20T12:17:52,elo_2800,mimo-v2.5,31,32,a4,1,a4,True,0
2026-08-20T12:18:01,elo_2800,mimo-v2.5,25,33,d1,1,f5,False,0
2026-08-20T12:18:05,elo_2800,mimo-v2.5,33,34,e6,-1,e6,True,0
2026-08-20T12:18:13,elo_2800,mimo-v2.5,29,26,c6,0,f1,False,0
2026-08-20T12:18:20,elo_2800,mimo-v2.5,35,33,a5,-1,a5,True,0
2026-08-20T12:18:20,elo_2800,mimo-v2.5,11,33,e2,1,e2,True,0
2026-08-20T12:18:32,elo_2800,mimo-v2.5,37,30,c1,-1,c1,True,0
2026-08-20T12:18:44,elo_2800,mimo-v2.5,36,34,b1,-1,b1,True,0
2026-08-20T12:18:51,elo_2800,mimo-v2.5,39,34,b1,1,f1,False,0
2026-08-20T12:18:55,elo_2800,mimo-v2.5,38,30,e6,1,f1,False,0
2026-08-20T12:19:05,elo_2800,mimo-v2.5,32,25,a1,1,a1,True,0
2026-08-20T12:19:05,elo_2800,mimo-v2.5,41,33,e1,-1,e1,True,0
2026-08-20T12:19:34,elo_2800,mimo-v2.5,44,34,e6,1,a5,False,0
2026-08-20T12:20:05,elo_2800,mimo-v2.5,17,26,e5,0,e6,False,1
2026-08-20T12:20:17,elo_2800,mimo-v2.5,42,31,f6,1,f6,True,0
2026-08-20T12:20:40,elo_2800,mimo-v2.5,21,28,b2,0,c6,False,1
2026-08-20T12:20:58,elo_2800,mimo-v2.5,46,33,a4,-1,a4,True,0
2026-08-20T12:21:22,elo_2800,mimo-v2.5,45,30,c1,1,a1,False,0
2026-08-20T12:21:28,elo_2800,mimo-v2.5,49,33,a1,1,a1,True,0
2026-08-20T12:21:36,elo_2800,mimo-v2.5,51,27,d2,-1,d2,True,0
2026-08-20T12:23:02,elo_2800,mimo-v2.5,47,26,a6,1,a6,True,0
2026-08-20T12:23:09,elo_2800,mimo-v2.5,48,29,f6,1,f6,True,0
2026-08-20T12:23:15,elo_2800,mimo-v2.5,43,32,a5,0,a3,False,0
2026-08-20T12:23:20,elo_2800,mimo-v2.5,54,32,e5,-1,e5,True,0
2026-08-20T12:23:21,elo_2800,mimo-v2.5,1,28,e3,0,c1,False,1
2026-08-20T12:23:41,elo_2800,mimo-v2.5,53,34,a1,1,a1,True,0
2026-08-20T12:23:43,elo_2800,mimo-v2.5,40,31,e1,1,f6,False,1
2026-08-20T12:23:51,elo_2800,mimo-v2.5,55,32,c2,0,c2,True,0
2026-08-20T12:23:51,elo_2800,mimo-v2.5,58,34,a2,-1,a2,True,0
2026-08-20T12:23:51,elo_2800,mimo-v2.5,56,32,a6,-1,a6,True,0
2026-08-20T12:23:52,elo_2800,mimo-v2.5,8,24,c1,0,c1,True,1
2026-08-20T12:24:00,elo_2800,mimo-v2.5,61,32,e3,1,e3,True,0
2026-08-20T12:24:18,elo_2800,mimo-v2.5,60,34,b2,1,b2,True,0
2026-08-20T12:24:19,elo_2800,mimo-v2.5,63,32,a1,1,a1,True,0
2026-08-20T12:24:56,elo_2800,mimo-v2.5,59,24,f1,1,f2,False,0
2026-08-20T12:24:57,elo_2800,mimo-v2.5,62,33,a6,1,a6,True,0
2026-08-20T12:25:13,elo_2800,mimo-v2.5,68,33,a6,-1,a6,True,0
2026-08-20T12:25:40,elo_2800,mimo-v2.5,57,31,c6,1,d1,False,0
2026-08-20T12:25:48,elo_2800,mimo-v2.5,70,30,c5,-1,c5,True,0
2026-08-20T12:25:52,elo_2800,mimo-v2.5,52,34,f1,1,f1,True,0
2026-08-20T12:25:59,elo_2800,mimo-v2.5,34,28,a1,1,a1,True,1
2026-08-20T12:26:07,elo_2800,mimo-v2.5,64,27,a6,1,a6,True,0
2026-08-20T12:26:11,elo_2800,mimo-v2.5,73,30,b6,-1,b6,True,0
2026-08-20T12:26:18,elo_2800,mimo-v2.5,75,32,d6,-1,d6,True,0
2026-08-20T12:26:51,elo_2800,mimo-v2.5,74,32,a1,1,a1,True,0
2026-08-20T12:27:02,elo_2800,mimo-v2.5,65,25,e3,0,e3,True,0
2026-08-20T12:27:09,elo_2800,mimo-v2.5,77,33,a5,-1,a5,True,0
2026-08-20T12:27:12,elo_2800,mimo-v2.5,69,25,f1,0,f1,True,0
2026-08-20T12:27:37,elo_2800,mimo-v2.5,79,30,e3,0,e3,True,0
2026-08-20T12:28:26,elo_2800,mimo-v2.5,50,24,a3,1,a6,False,1
2026-08-20T12:28:30,elo_2800,mimo-v2.5,30,29,f2,0,b2,False,1
2026-08-20T12:28:50,elo_2800,mimo-v2.5,72,32,f5,1,f5,True,0
2026-08-20T12:28:54,elo_2800,mimo-v2.5,80,28,a1,0,a1,True,0
2026-08-20T12:28:59,elo_2800,mimo-v2.5,67,33,b6,1,b6,True,0
2026-08-20T12:29:01,elo_2800,mimo-v2.5,82,33,a2,-1,a2,True,0
2026-08-20T12:29:50,elo_2800,mimo-v2.5,78,31,f1,1,a6,False,0
2026-08-20T12:29:51,elo_2800,mimo-v2.5,71,25,f1,1,f1,True,0
2026-08-20T12:29:57,elo_2800,mimo-v2.5,88,34,f1,-1,f1,True,0
2026-08-20T12:29:58,elo_2800,mimo-v2.5,76,26,a1,1,d2,False,0
2026-08-20T12:30:23,elo_2800,mimo-v2.5,89,28,a6,1,a6,True,0
2026-08-20T12:30:25,elo_2800,mimo-v2.5,87,25,e1,1,f1,False,0
2026-08-20T12:30:42,elo_2800,mimo-v2.5,84,33,a3,1,a3,True,0
2026-08-20T12:30:42,elo_2800,mimo-v2.5,81,25,a6,1,a1,False,0
2026-08-20T12:30:48,elo_2800,mimo-v2.5,94,34,b3,1,b3,True,0
2026-08-20T12:31:23,elo_2800,mimo-v2.5,96,34,a2,0,f6,False,0
2026-08-20T12:31:40,elo_2800,mimo-v2.5,86,30,a5,1,a5,True,0
2026-08-20T12:32:20,elo_2800,mimo-v2.5,85,28,f1,1,b2,False,0
2026-08-20T12:32:22,elo_2800,mimo-v2.5,93,30,f6,1,f6,True,0
2026-08-20T12:32:29,elo_2800,mimo-v2.5,90,25,d5,1,f2,False,0
2026-08-20T12:32:34,elo_2800,mimo-v2.5,95,25,d6,1,f6,False,0
2026-08-20T12:33:21,elo_2800,mimo-v2.5,91,34,e2,1,e2,True,0
2026-08-20T12:33:52,elo_2800,mimo-v2.5,92,33,f1,1,a6,False,0
2026-08-20T12:34:01,elo_2800,mimo-v2.5,99,31,a2,1,f6,False,0
2026-08-20T12:34:11,elo_2800,mimo-v2.5,98,25,e6,1,a5,False,0
2026-08-20T12:34:29,elo_2800,mimo-v2.5,97,24,f6,0,a1,False,0
2026-08-20T12:35:39,elo_2800,mimo-v2.5,83,26,c1,1,a1,False,1
2026-08-20T12:36:56,elo_2800,mimo-v2.5,66,30,a1,1,a1,True,2
2026-08-20T12:37:17,elo_2800,mimo-v2.5,100,32,c1,0,c1,True,0
2026-08-20T12:43:10,elo_800,mimo-v2.5,8,25,e4,1,f6,False,0
2026-08-20T12:43:13,elo_800,mimo-v2.5,10,28,a4,1,e6,False,0
2026-08-20T12:43:17,elo_800,mimo-v2.5,7,25,c6,0,d1,False,0
2026-08-20T12:43:32,elo_800,mimo-v2.5,9,28,f6,0,f6,True,0
2026-08-20T12:43:52,elo_800,mimo-v2.5,5,26,d1,1,a1,False,0
2026-08-20T12:43:54,elo_800,mimo-v2.5,1,25,f1,1,f1,True,0
2026-08-20T12:43:56,elo_800,mimo-v2.5,6,28,e5,0,e4,False,0
2026-08-20T12:44:02,elo_800,mimo-v2.5,2,27,a1,1,a1,True,0
2026-08-20T12:44:08,elo_800,mimo-v2.5,15,27,d2,0,d2,True,0
2026-08-20T12:44:16,elo_800,mimo-v2.5,4,24,f6,1,f6,True,0
2026-08-20T12:44:18,elo_800,mimo-v2.5,3,27,a3,1,b1,False,0
2026-08-20T12:44:35,elo_800,mimo-v2.5,14,24,d6,0,a1,False,0
2026-08-20T12:44:35,elo_800,mimo-v2.5,12,26,a6,1,d2,False,0
2026-08-20T12:44:36,elo_800,mimo-v2.5,21,24,f1,1,f1,True,0
2026-08-20T12:44:44,elo_800,mimo-v2.5,17,25,f1,1,f4,False,0
2026-08-20T12:44:46,elo_800,mimo-v2.5,11,27,e1,0,a1,False,0
2026-08-20T12:44:54,elo_800,mimo-v2.5,22,27,a4,1,b2,False,0
